Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-08T00:00+02:00;2022-08-09T00:00+02:00;2022-08-08;1;143;100,0;24;24;0;143;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-08T00:00+02:00;2022-08-09T00:00+02:00;2022-08-08;2;173;100,0;24;24;0;173;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-08T00:00+02:00;2022-08-09T00:00+02:00;2022-08-08;Totalt i retning Rundkjøring-Fv862-Langnesbakken;143;100,0;24;24;0;143;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-08T00:00+02:00;2022-08-09T00:00+02:00;2022-08-08;Totalt i retning Vervarslinga i Nord-Norge;173;100,0;24;24;0;173;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-08T00:00+02:00;2022-08-09T00:00+02:00;2022-08-08;Totalt;316;100,0;24;24;0;316;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-09T00:00+02:00;2022-08-10T00:00+02:00;2022-08-09;1;164;100,0;24;24;0;164;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-09T00:00+02:00;2022-08-10T00:00+02:00;2022-08-09;2;217;100,0;24;24;0;217;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-09T00:00+02:00;2022-08-10T00:00+02:00;2022-08-09;Totalt i retning Rundkjøring-Fv862-Langnesbakken;164;100,0;24;24;0;164;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-09T00:00+02:00;2022-08-10T00:00+02:00;2022-08-09;Totalt i retning Vervarslinga i Nord-Norge;217;100,0;24;24;0;217;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-09T00:00+02:00;2022-08-10T00:00+02:00;2022-08-09;Totalt;381;100,0;24;24;0;381;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-10T00:00+02:00;2022-08-11T00:00+02:00;2022-08-10;1;141;100,0;24;24;0;141;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-10T00:00+02:00;2022-08-11T00:00+02:00;2022-08-10;2;188;100,0;24;24;0;188;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-10T00:00+02:00;2022-08-11T00:00+02:00;2022-08-10;Totalt i retning Rundkjøring-Fv862-Langnesbakken;141;100,0;24;24;0;141;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-10T00:00+02:00;2022-08-11T00:00+02:00;2022-08-10;Totalt i retning Vervarslinga i Nord-Norge;188;100,0;24;24;0;188;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-10T00:00+02:00;2022-08-11T00:00+02:00;2022-08-10;Totalt;329;100,0;24;24;0;329;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-11T00:00+02:00;2022-08-12T00:00+02:00;2022-08-11;1;97;100,0;24;24;0;97;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-11T00:00+02:00;2022-08-12T00:00+02:00;2022-08-11;2;145;100,0;24;24;0;145;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-11T00:00+02:00;2022-08-12T00:00+02:00;2022-08-11;Totalt i retning Rundkjøring-Fv862-Langnesbakken;97;100,0;24;24;0;97;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-11T00:00+02:00;2022-08-12T00:00+02:00;2022-08-11;Totalt i retning Vervarslinga i Nord-Norge;145;100,0;24;24;0;145;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-11T00:00+02:00;2022-08-12T00:00+02:00;2022-08-11;Totalt;242;100,0;24;24;0;242;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-12T00:00+02:00;2022-08-13T00:00+02:00;2022-08-12;1;115;100,0;24;24;0;115;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-12T00:00+02:00;2022-08-13T00:00+02:00;2022-08-12;2;141;100,0;24;24;0;141;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-12T00:00+02:00;2022-08-13T00:00+02:00;2022-08-12;Totalt i retning Rundkjøring-Fv862-Langnesbakken;115;100,0;24;24;0;115;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-12T00:00+02:00;2022-08-13T00:00+02:00;2022-08-12;Totalt i retning Vervarslinga i Nord-Norge;141;100,0;24;24;0;141;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-12T00:00+02:00;2022-08-13T00:00+02:00;2022-08-12;Totalt;256;100,0;24;24;0;256;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-13T00:00+02:00;2022-08-14T00:00+02:00;2022-08-13;1;81;100,0;24;24;0;81;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-13T00:00+02:00;2022-08-14T00:00+02:00;2022-08-13;2;92;100,0;24;24;0;92;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-13T00:00+02:00;2022-08-14T00:00+02:00;2022-08-13;Totalt i retning Rundkjøring-Fv862-Langnesbakken;81;100,0;24;24;0;81;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-13T00:00+02:00;2022-08-14T00:00+02:00;2022-08-13;Totalt i retning Vervarslinga i Nord-Norge;92;100,0;24;24;0;92;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-13T00:00+02:00;2022-08-14T00:00+02:00;2022-08-13;Totalt;173;100,0;24;24;0;173;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-14T00:00+02:00;2022-08-15T00:00+02:00;2022-08-14;1;74;100,0;24;24;0;74;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-14T00:00+02:00;2022-08-15T00:00+02:00;2022-08-14;2;125;100,0;24;24;0;125;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-14T00:00+02:00;2022-08-15T00:00+02:00;2022-08-14;Totalt i retning Rundkjøring-Fv862-Langnesbakken;74;100,0;24;24;0;74;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-14T00:00+02:00;2022-08-15T00:00+02:00;2022-08-14;Totalt i retning Vervarslinga i Nord-Norge;125;100,0;24;24;0;125;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-14T00:00+02:00;2022-08-15T00:00+02:00;2022-08-14;Totalt;199;100,0;24;24;0;199;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-15T00:00+02:00;2022-08-16T00:00+02:00;2022-08-15;1;203;100,0;24;24;0;203;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-15T00:00+02:00;2022-08-16T00:00+02:00;2022-08-15;2;310;100,0;24;24;0;310;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-15T00:00+02:00;2022-08-16T00:00+02:00;2022-08-15;Totalt i retning Rundkjøring-Fv862-Langnesbakken;203;100,0;24;24;0;203;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-15T00:00+02:00;2022-08-16T00:00+02:00;2022-08-15;Totalt i retning Vervarslinga i Nord-Norge;310;100,0;24;24;0;310;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-15T00:00+02:00;2022-08-16T00:00+02:00;2022-08-15;Totalt;513;100,0;24;24;0;513;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-16T00:00+02:00;2022-08-17T00:00+02:00;2022-08-16;1;230;100,0;24;24;0;230;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-16T00:00+02:00;2022-08-17T00:00+02:00;2022-08-16;2;313;100,0;24;24;0;313;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-16T00:00+02:00;2022-08-17T00:00+02:00;2022-08-16;Totalt i retning Rundkjøring-Fv862-Langnesbakken;230;100,0;24;24;0;230;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-16T00:00+02:00;2022-08-17T00:00+02:00;2022-08-16;Totalt i retning Vervarslinga i Nord-Norge;313;100,0;24;24;0;313;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-16T00:00+02:00;2022-08-17T00:00+02:00;2022-08-16;Totalt;543;100,0;24;24;0;543;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-17T00:00+02:00;2022-08-18T00:00+02:00;2022-08-17;1;169;100,0;24;24;0;169;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-17T00:00+02:00;2022-08-18T00:00+02:00;2022-08-17;2;203;100,0;24;24;0;203;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-17T00:00+02:00;2022-08-18T00:00+02:00;2022-08-17;Totalt i retning Rundkjøring-Fv862-Langnesbakken;169;100,0;24;24;0;169;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-17T00:00+02:00;2022-08-18T00:00+02:00;2022-08-17;Totalt i retning Vervarslinga i Nord-Norge;203;100,0;24;24;0;203;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-17T00:00+02:00;2022-08-18T00:00+02:00;2022-08-17;Totalt;372;100,0;24;24;0;372;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-18T00:00+02:00;2022-08-19T00:00+02:00;2022-08-18;1;217;100,0;24;24;0;217;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-18T00:00+02:00;2022-08-19T00:00+02:00;2022-08-18;2;288;100,0;24;24;0;288;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-18T00:00+02:00;2022-08-19T00:00+02:00;2022-08-18;Totalt i retning Rundkjøring-Fv862-Langnesbakken;217;100,0;24;24;0;217;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-18T00:00+02:00;2022-08-19T00:00+02:00;2022-08-18;Totalt i retning Vervarslinga i Nord-Norge;288;100,0;24;24;0;288;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-18T00:00+02:00;2022-08-19T00:00+02:00;2022-08-18;Totalt;505;100,0;24;24;0;505;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-19T00:00+02:00;2022-08-20T00:00+02:00;2022-08-19;1;191;100,0;24;24;0;191;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-19T00:00+02:00;2022-08-20T00:00+02:00;2022-08-19;2;257;100,0;24;24;0;257;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-19T00:00+02:00;2022-08-20T00:00+02:00;2022-08-19;Totalt i retning Rundkjøring-Fv862-Langnesbakken;191;100,0;24;24;0;191;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-19T00:00+02:00;2022-08-20T00:00+02:00;2022-08-19;Totalt i retning Vervarslinga i Nord-Norge;257;100,0;24;24;0;257;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-19T00:00+02:00;2022-08-20T00:00+02:00;2022-08-19;Totalt;448;100,0;24;24;0;448;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-20T00:00+02:00;2022-08-21T00:00+02:00;2022-08-20;1;94;100,0;24;24;0;94;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-20T00:00+02:00;2022-08-21T00:00+02:00;2022-08-20;2;112;100,0;24;24;0;112;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-20T00:00+02:00;2022-08-21T00:00+02:00;2022-08-20;Totalt i retning Rundkjøring-Fv862-Langnesbakken;94;100,0;24;24;0;94;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-20T00:00+02:00;2022-08-21T00:00+02:00;2022-08-20;Totalt i retning Vervarslinga i Nord-Norge;112;100,0;24;24;0;112;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-20T00:00+02:00;2022-08-21T00:00+02:00;2022-08-20;Totalt;206;100,0;24;24;0;206;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-21T00:00+02:00;2022-08-22T00:00+02:00;2022-08-21;1;94;100,0;24;24;0;94;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-21T00:00+02:00;2022-08-22T00:00+02:00;2022-08-21;2;119;100,0;24;24;0;119;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-21T00:00+02:00;2022-08-22T00:00+02:00;2022-08-21;Totalt i retning Rundkjøring-Fv862-Langnesbakken;94;100,0;24;24;0;94;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-21T00:00+02:00;2022-08-22T00:00+02:00;2022-08-21;Totalt i retning Vervarslinga i Nord-Norge;119;100,0;24;24;0;119;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-21T00:00+02:00;2022-08-22T00:00+02:00;2022-08-21;Totalt;213;100,0;24;24;0;213;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-22T00:00+02:00;2022-08-23T00:00+02:00;2022-08-22;1;195;100,0;24;24;0;195;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-22T00:00+02:00;2022-08-23T00:00+02:00;2022-08-22;2;274;100,0;24;24;0;274;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-22T00:00+02:00;2022-08-23T00:00+02:00;2022-08-22;Totalt i retning Rundkjøring-Fv862-Langnesbakken;195;100,0;24;24;0;195;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-22T00:00+02:00;2022-08-23T00:00+02:00;2022-08-22;Totalt i retning Vervarslinga i Nord-Norge;274;100,0;24;24;0;274;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-22T00:00+02:00;2022-08-23T00:00+02:00;2022-08-22;Totalt;469;100,0;24;24;0;469;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-23T00:00+02:00;2022-08-24T00:00+02:00;2022-08-23;1;151;100,0;24;24;0;151;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-23T00:00+02:00;2022-08-24T00:00+02:00;2022-08-23;2;205;100,0;24;24;0;205;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-23T00:00+02:00;2022-08-24T00:00+02:00;2022-08-23;Totalt i retning Rundkjøring-Fv862-Langnesbakken;151;100,0;24;24;0;151;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-23T00:00+02:00;2022-08-24T00:00+02:00;2022-08-23;Totalt i retning Vervarslinga i Nord-Norge;205;100,0;24;24;0;205;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-23T00:00+02:00;2022-08-24T00:00+02:00;2022-08-23;Totalt;356;100,0;24;24;0;356;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-24T00:00+02:00;2022-08-25T00:00+02:00;2022-08-24;1;241;100,0;24;24;0;241;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-24T00:00+02:00;2022-08-25T00:00+02:00;2022-08-24;2;327;100,0;24;24;0;327;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-24T00:00+02:00;2022-08-25T00:00+02:00;2022-08-24;Totalt i retning Rundkjøring-Fv862-Langnesbakken;241;100,0;24;24;0;241;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-24T00:00+02:00;2022-08-25T00:00+02:00;2022-08-24;Totalt i retning Vervarslinga i Nord-Norge;327;100,0;24;24;0;327;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-24T00:00+02:00;2022-08-25T00:00+02:00;2022-08-24;Totalt;568;100,0;24;24;0;568;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-25T00:00+02:00;2022-08-26T00:00+02:00;2022-08-25;1;226;100,0;24;24;0;226;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-25T00:00+02:00;2022-08-26T00:00+02:00;2022-08-25;2;341;100,0;24;24;0;341;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-25T00:00+02:00;2022-08-26T00:00+02:00;2022-08-25;Totalt i retning Rundkjøring-Fv862-Langnesbakken;226;100,0;24;24;0;226;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-25T00:00+02:00;2022-08-26T00:00+02:00;2022-08-25;Totalt i retning Vervarslinga i Nord-Norge;341;100,0;24;24;0;341;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-25T00:00+02:00;2022-08-26T00:00+02:00;2022-08-25;Totalt;567;100,0;24;24;0;567;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-26T00:00+02:00;2022-08-27T00:00+02:00;2022-08-26;1;217;100,0;24;24;0;217;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-26T00:00+02:00;2022-08-27T00:00+02:00;2022-08-26;2;295;100,0;24;24;0;295;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-26T00:00+02:00;2022-08-27T00:00+02:00;2022-08-26;Totalt i retning Rundkjøring-Fv862-Langnesbakken;217;100,0;24;24;0;217;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-26T00:00+02:00;2022-08-27T00:00+02:00;2022-08-26;Totalt i retning Vervarslinga i Nord-Norge;295;100,0;24;24;0;295;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-26T00:00+02:00;2022-08-27T00:00+02:00;2022-08-26;Totalt;512;100,0;24;24;0;512;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-27T00:00+02:00;2022-08-28T00:00+02:00;2022-08-27;1;52;100,0;24;24;0;52;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-27T00:00+02:00;2022-08-28T00:00+02:00;2022-08-27;2;74;100,0;24;24;0;74;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-27T00:00+02:00;2022-08-28T00:00+02:00;2022-08-27;Totalt i retning Rundkjøring-Fv862-Langnesbakken;52;100,0;24;24;0;52;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-27T00:00+02:00;2022-08-28T00:00+02:00;2022-08-27;Totalt i retning Vervarslinga i Nord-Norge;74;100,0;24;24;0;74;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-27T00:00+02:00;2022-08-28T00:00+02:00;2022-08-27;Totalt;126;100,0;24;24;0;126;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-28T00:00+02:00;2022-08-29T00:00+02:00;2022-08-28;1;58;100,0;24;24;0;58;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-28T00:00+02:00;2022-08-29T00:00+02:00;2022-08-28;2;77;100,0;24;24;0;77;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-28T00:00+02:00;2022-08-29T00:00+02:00;2022-08-28;Totalt i retning Rundkjøring-Fv862-Langnesbakken;58;100,0;24;24;0;58;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-28T00:00+02:00;2022-08-29T00:00+02:00;2022-08-28;Totalt i retning Vervarslinga i Nord-Norge;77;100,0;24;24;0;77;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-28T00:00+02:00;2022-08-29T00:00+02:00;2022-08-28;Totalt;135;100,0;24;24;0;135;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-29T00:00+02:00;2022-08-30T00:00+02:00;2022-08-29;1;219;100,0;24;24;0;219;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-29T00:00+02:00;2022-08-30T00:00+02:00;2022-08-29;2;282;100,0;24;24;0;282;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-29T00:00+02:00;2022-08-30T00:00+02:00;2022-08-29;Totalt i retning Rundkjøring-Fv862-Langnesbakken;219;100,0;24;24;0;219;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-29T00:00+02:00;2022-08-30T00:00+02:00;2022-08-29;Totalt i retning Vervarslinga i Nord-Norge;282;100,0;24;24;0;282;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-29T00:00+02:00;2022-08-30T00:00+02:00;2022-08-29;Totalt;501;100,0;24;24;0;501;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-30T00:00+02:00;2022-08-31T00:00+02:00;2022-08-30;1;207;100,0;24;24;0;207;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-30T00:00+02:00;2022-08-31T00:00+02:00;2022-08-30;2;276;100,0;24;24;0;276;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-30T00:00+02:00;2022-08-31T00:00+02:00;2022-08-30;Totalt i retning Rundkjøring-Fv862-Langnesbakken;207;100,0;24;24;0;207;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-30T00:00+02:00;2022-08-31T00:00+02:00;2022-08-30;Totalt i retning Vervarslinga i Nord-Norge;276;100,0;24;24;0;276;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-30T00:00+02:00;2022-08-31T00:00+02:00;2022-08-30;Totalt;483;100,0;24;24;0;483;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-31T00:00+02:00;2022-09-01T00:00+02:00;2022-08-31;1;210;100,0;24;24;0;210;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-31T00:00+02:00;2022-09-01T00:00+02:00;2022-08-31;2;314;100,0;24;24;0;314;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-31T00:00+02:00;2022-09-01T00:00+02:00;2022-08-31;Totalt i retning Rundkjøring-Fv862-Langnesbakken;210;100,0;24;24;0;210;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-31T00:00+02:00;2022-09-01T00:00+02:00;2022-08-31;Totalt i retning Vervarslinga i Nord-Norge;314;100,0;24;24;0;314;0,00;-;-;-;-;-;-;-;-
34219B1109528;Prestvannet Sykkel;KV21200 S1D1 m644;2022-08-31T00:00+02:00;2022-09-01T00:00+02:00;2022-08-31;Totalt;524;100,0;24;24;0;524;0,00;-;-;-;-;-;-;-;-
